ACO_Num,ACO_Name,ACO_Service_Area,ACO_Agreement_Type,Agreement_Period_Num,Initial_Start_Date,Current_Start_Date,Track_1,Track_1+,Track_2,Track_3,Adv_Pay,AIM,SNF_3-Day_Rule_Waiver,ACO_Address,ACO_Public_Reporting_Website,ACO_Exec_Name,ACO_Exec_Email,ACO_Exec_Phone,ACO_Public_Name,ACO_Public_Email,ACO_Public_Phone,ACO_Zip
A15929,"West Florida ACO, LLC",FL,Currently Participating,2,04/01/2012,01/01/2016,0,0,0,1,0,0,1,"3543 Little Rd, Suite C, TRINITY, Florida, 34655",http://www.westfloridaaco.com/public-reporting/,Jayadeva Chowdappa,jchowdappa@westfloridaaco.com,(727) 408-6999 x4,Jayadeva Chowdappa,jchowdappa@westfloridaaco.com,(727) 408-6999 x4,"34655(28.20448, -82.66594)"
A62395,"Einstein Care Partners, LLC",PA,Initial,1,01/01/2018,01/01/2018,1,0,0,0,0,0,0,"3300 Henry Avenue, Falls 2 Suite 601, Philadelphia, Pennsylvania, 19129-1121",www.einstein.edu/einsteincarepartners,Christopher McTiernan,McTiernC@einstein.edu,(215) 867-8810,Damien  Woods,woodsdam@einstein.edu,(215) 456-7326,"19129(40.013007, -75.186871)"
A29197,"Maury Regional Health Network, LLC",TN,Currently Participating,1,01/01/2017,01/01/2017,1,0,0,0,0,0,0,"1224 Trotwood Avenue, Columbia, Tennessee, 38401",http://www.mauryregional.com/maury-regional-health-network-aco,Mark Kirschbaum,mkirschbau@mauryregional.com,(931) 381-1111 x4001,Rita Williams,rwilliams@mauryregional.com,(931) 540-4282,"38401(35.626133, -87.024384)"
A73083,"Aledade Accountable Care 13, LLC","IL, MO",Currently Participating,1,01/01/2017,01/01/2017,1,0,0,0,0,0,0,"7315 Wisconsin Ave, Suite 1000E, Bethesda, Maryland, 20814",www.aledade.com/MO,Nick Bartz,nbartz@aledade.com,(202) 435-4166,Nick Bartz,nbartz@aledade.com,(202) 435-4166,"20814(39.003061, -77.102949)"
A62930,"Inspire Health Partners, LLC",IN,Initial,1,01/01/2018,01/01/2018,1,0,0,0,0,0,0,"2400 East 17th Street, Columbus, Indiana, 47201",http://www.inspirehealthpartners.com/aco-public-reporting/,Marc Rothbart,mrothbart@inspirehealthpartners.com,(812) 343-4798,Marc Rothbart,mrothbart@inspirehealthpartners.com,(812) 343-4798,"47201(39.174847, -85.966613)"
A60552,"Innovative Health Alliance of New York, LLC",NY,Renewal,2,01/01/2015,01/01/2018,1,0,0,0,0,0,0,"14 Columbia Circle Drive, Suite 201, Albany, New York, 12203",http://www.ihany.org/about-ihany.html,Bethany Gilboard,bethany.gilboard@ihany.org,(518) 701-2200,Bethany Gilboard,bethany.gilboard@ihany.org,(518) 701-2192,"12203(42.680815, -73.836193)"
A23727,"Duke Connected Care, LLC",NC,Currently Participating,2,01/01/2014,01/01/2018,0,0,0,1,0,0,0,"718 Rutherford Street, Box 104301, Durham, North Carolina, 27705",https://dukeconnectedcare.org/public-reporting,Devdutta Sangvai,devdutta.sangvai@duke.edu,(919) 613-9719,Devdutta Sangvai,dukeconnectedcare@dm.duke.edu,(919) 613-9719,"27705(36.021597, -78.966563)"
A51677,Healthcare Solutions Network,"IN, KY, OH",Currently Participating,1,01/01/2017,01/01/2017,1,0,0,0,0,0,0,"619 Oak Street, Cincinnati, Ohio, 45206",http://www.healthcaresolutionsnetwork.com/mssp,Tom Boggs,Tom_Boggs@hcs.network,(513) 569-1962,Eric Peters,Eric_Peters@hcs.network,(513) 569-1965,"45206(39.127505, -84.48677)"
A60172,UPQC,"NV, UT",Initial,1,01/01/2018,01/01/2018,1,0,0,0,0,0,0,"310 East 4500 South, Suite 500, Salt Lake City, Utah, 84107",upqc.org,Michelle ` McOmber,michelle@utahmed.org,(801) 403-6390,Benjamin Levine,benjielevine@imperiumhlth.com,(502) 819-5459,"84107(40.657894, -111.883531)"
A63633,"Southern California Integrated Care Network, LLC",CA,Currently Participating,1,01/01/2017,01/01/2017,1,0,0,0,0,0,0,"1980 Orange Tree Lane, Suite 200, Redlands, California, 92374",http://scicn.org/public-reporting.aspx,Kristin Rosemond,Kristin.Rosemond@DignityHealth.org,(626) 744-2393,Natasha Jivani,natasha.jivani@dignityhealth.org,(626) 744-2483,"92374(34.065687, -117.171825)"
A96182,"Lifespan Health Alliance, LLC","MA, RI",Currently Participating,1,01/01/2017,01/01/2017,0,0,1,0,0,0,0,"167 Point Street, Suite 2B, Providence, Rhode Island, 02903",https://www.lifespan.org/medicare-accountable-care-organization-pubic-disclosure,Daniel Moynihan,dmoynihan1@lifespan.org,(401) 444-3649,Jane Bruno,jbruno@lifespan.org,(401) 444-4060,"02903(41.82046, -71.412643)"
A68742,Roper St. Francis Health Alliance,SC,Currently Participating,1,01/01/2017,01/01/2017,1,0,0,0,0,0,0,"125 Doughty Street, Suite 720, Charleston, South Carolina, 29403",http://www.rsfhealthalliance.com/aco-public-reporting,Doug Bryan,doug.bryan@rsfh.com,(843) 724-2066,Nichole Stevens,nichole.stevens@rsfh.com,(843) 789-1752,"29403(32.798813, -79.94777)"
A79410,"BMC Integrated Care Services, Inc.",MA,Renewal,2,01/01/2015,01/01/2018,0,1,0,0,0,0,1,"One Boston Medical Center Place, Boston, Massachusetts, 02118",https://www.bmc.org/medical-professionals/accountable-care-organization-aco/medicare-shared-savings-program-mssp,Betsey Eltonhead,betsey.eltonhead@bmc.org,(617) 638-0988,Jennifer  Watson,jennifer.watson@bmc.org,(617) 638-6729,"02118(42.338507, -71.07125)"
A94144,"TPN Health Partners, LLC",NE,Currently Participating,1,01/01/2016,01/01/2016,1,0,0,0,0,0,0,"7261 Mercy Rd, Omaha, Nebraska, 68124",http://www.uninet.com/services/aco/public-reporting-tpn-health-partners/,Ann E Oasan,ann.oasan@alegent.org,(402) 717-7224,Dinah Wetindi,dwetindi@stez.org,(402) 255-0049,"68124(41.234321, -96.051245)"
A25985,"PRIME ACCOUNTABLE CARE WEST, LLC","AZ, CA, IL, NV",Initial,1,01/01/2018,01/01/2018,1,0,0,0,0,0,0,"28270 FRANKLIN RD, SUITE G, Southfield, Michigan, 48034",www.primeacowest.com,Mazhar Jaffry,mjaffry@prime-aco.com,(248) 416-8132,Diane A Blackburn,dblackburn@prime-aco.com,(248) 292-9819,"48034(42.497114, -83.291621)"
A55037,Magnolia-Evergreen ACO,"ID, MS, WA",Currently Participating,1,01/01/2016,01/01/2016,1,0,0,0,0,1,0,"9450 SW Gemini Dr, #88865, Beaverton, Oregon, 97008-7105",http://www.caravanhealth.com/public-reporting-national-rural-aco-16-llc ,Greg Paris,gparis@caravanhealth.com,(916) 542-4582,Kristine Miller,kmiller@caravanhealth.com,(916) 542-4582,"97008(45.460518, -122.806409)"
A40650,Oklahoma Health Initiatives,"KS, OK",Currently Participating,2,01/01/2014,01/01/2017,1,0,0,0,0,0,0,"1923 S. Utica Ave., St. John Administration, Tulsa, Oklahoma, 74104",www.stjohnhealthsystem.com/about/accountable-care-organization/aco-reporting,Ann Paul,ann.paul@ascension.org,(918) 744-2180,Cheena Pazzo,cheena.pazzo@ascension.org,(918) 744-2440,"74104(36.146163, -95.954382)"
A26666,Kentucky Primary Care Alliance,"KY, TN",Currently Participating,1,01/01/2016,01/01/2016,1,0,0,0,0,1,0,"2301 River Rd, Ste 302, Louisville, Kentucky, 40206",www.KYPCACO2.com,Barbara Newton,bnewton@phdelivery.com,(502) 814-3140,Barbara Newton,bnewton@phdelivery.com,(502) 814-3140,"40206(38.256276, -85.701718)"
A23770,"Renaissance Physicians Accountable Care, LLC",TX,Initial,1,01/01/2018,01/01/2018,1,0,0,0,0,0,0,"2900 North Loop West, Suite 1300, Houston, Texas, 77092",,Sabrina Moreno,sabrina.moreno@careallies.com,(713) 437-3088,Sabrina Moreno,sabrina.moreno@careallies.com,(713) 437-3088,"77092(29.827859, -95.472384)"
A76825,Reliance ACO LLC,MI,Currently Participating,2,01/01/2014,01/01/2017,1,0,0,0,0,0,0,"23900 Orchard Lake Road, Suite 200, Farmington Hills , Michigan, 48336",http://relianceaco.org/publicreporting.php,Gene A Farber,gfarber@relianceaco.org,(248) 715-5404,Nazmul Haque,nhaque@relianceaco.org,(248) 722-1679,"48336(42.461713, -83.346787)"
A16074,"Crystal Run Healthcare ACO, LLC","NY, PA",Currently Participating,1,01/01/2017,01/01/2017,1,0,0,0,0,0,0,"155 Crystal Run Road, Middletown, New York, 10941",http://crystalrunaco.com/,Hal Teitelbaum,hteitelbaum@crystalrunhealthcare.com,(845) 703-6101,Lynn Haskin,lhaskin@crystalrunhealthcare.com,(845) 703-6342,"10941(41.485086, -74.354005)"
A26254,"Central US ACO, LLC","AR, KY, MO, OK, TN, TX",Currently Participating,2,01/01/2014,01/01/2017,1,0,0,0,0,0,0,"2101 W Chesterfield Blvd., Suite E 205, Springfield , Missouri, 65807",http://www.centralusaco.com/Public-Disclosure.html,Timothy McPherson,tmcpherson@CentralUSACO.com,(573) 717-1072,Greg Shockey,greg@CentralUSACO.com,(417) 983-1821,"65807(37.16548, -93.318887)"
A10440,Arkansas Health Network,AR,Currently Participating,2,01/01/2014,01/01/2018,0,0,1,0,0,0,0,"Two St. Vincent Circle, Little Rock, Arkansas, 72205",http://www.arkansashealthnetwork.com/mssp-aco,Bob Sarkar,ibsarkar@stvincenthealth.com,(501) 552-3598,Aaron Sadler,aaron@ghidotticommunications.com,(202) 230-8282,"72205(34.751389, -92.345343)"
A24077,Abacus Health LLC,AZ,Currently Participating,1,01/01/2016,01/01/2016,1,0,0,0,0,0,0,"5055 East Broadway Blvd., Suite A-215, Tucson, Arizona, 85711",http://www.tmcaz.com/public-reporting ,Jim Stelzer,jstelzer@azacp.com,(520) 547-4918,Kimberly R Clifton,kclifton@azacp.com,(520) 545-1192,"85711(32.215267, -110.884033)"
A02128,"GGC ACO, LLC",MI,Currently Participating,2,01/01/2014,01/01/2017,1,0,0,0,0,0,0,"1020 Charter Drive, Suite D, Flint, Michigan, 48532",http://www.ggcaco.com/?section=&subsection=aco_leadership_team,Samasandrapalya Kiran,drkiranmd@yahoo.com,(810) 720-1790,Toni Natchez,tnatchez@gmail.com,(810) 618-2208,"48532(43.010747, -83.775831)"
A84785,"MCM ACCOUNTABLE CARE ORGANIZATION, LLC",FL,Currently Participating,2,01/01/2013,01/01/2016,1,0,0,0,0,0,0,"PO BOX 69, JUPITER, Florida, 33468",www.mcmaco.org/public-reporting/,Mazin A Shikara,mshikara@mcmhealthcare.com,(561) 932-0995,RAUL PUENTE,rpuente@mcmhealthcare.com,(561) 932-0995,"33468(26.934145, -80.099736)"
A52095,Mercy Health Corporation,"IL, WI",Currently Participating,2,01/01/2014,01/01/2017,1,0,0,0,0,0,0,"1000 Mineral Point Avenue, P.O. Box 5003, Janesville , Wisconsin, 53547",http://mercyhealthaco.com/,Javon Bea,jbea@mhemail.org,(608) 756-6080,Barb Bortner,bbortner@mhemail.org,(608) 743-2060,"53547(42.71, -89.01)"
A23779,SEMAC,MI,Currently Participating,2,07/01/2012,01/01/2016,1,0,0,0,0,0,0,"18800 Hubbard Drive, SUITE 200, DEARBORN, Michigan, 48126",http://www.semacaco.com/page.php?id=20,Anthony Vespa,avespa@comcast.net,(248) 761-0721,Anthony Vespa,avespa@comcast.net,(877) 870-4732,"48126(42.330423, -83.187309)"
A67058,Caravan Health ACO 13 LLC,"MA, NY, VT",Initial,1,01/01/2018,01/01/2018,1,0,0,0,0,0,0,"7509 NW Tiffany Springs Parkway, Ste. 310, Kansas City, Missouri, 64153",www.caravanhealth.com/public-reporting-caravan-health-aco-13-llc,Greg Paris,gparis@caravanhealth.com,(916) 542-4735,Kristine Miller,kmiller@caravanhealth.com,(916) 542-4568,"64153(39.279203, -94.709199)"
A64316,The Polyclinic,WA,Currently Participating,2,07/01/2012,01/01/2016,1,0,0,0,0,0,0,"1145 Broadway, Seattle , Washington, 98122",https://polyclinic.com/medicare/aco/public-reporting ,Denis McDonald,denis.mcdonald@polyclinic.com,(206) 860-5495,Jeffrey Wright,jeffrey.wright@polyclinic.com,(206) 320-6794,"98122(47.61065, -122.303413)"
A78216,"Saint Francis Hospital Medicare ACO, LLC","AR, IL, MI, MS, TN",Initial,1,01/01/2018,01/01/2018,0,1,0,0,0,0,0,"1445 Ross Avenue, Suite 1400, Dallas, Texas, 75202-2711",http://saintfrancisaco.com/mssp-aco/,Samantha Serley,samantha.serley@tenethealth.com,(615) 974-1214,Joseph Egan,joseph.egan@tenethealth.com,(248) 941-6758,"75202(32.779989, -96.803609)"
A12732,Buena Vida y Salud LLC,TX,Currently Participating,2,01/01/2014,01/01/2017,1,0,0,0,0,0,0,"2202 S 77 Sunshine Strip, Suite H, Harlingen, Texas, 78550",http://www.buenavidaysalud.com/public-reporting/,Sheila Magoon,drmagoon@bizrgv.rr.com,(956) 412-3235 x201,Sheila Magoon,drmagoon@bizrgv.rr.com,(956) 412-3235 x201,"78550(26.217845, -97.68399)"
A81399,NPG Health Collaborative LLC,"IA, KS, NE",Currently Participating,1,01/01/2017,01/01/2017,1,0,0,0,0,0,0,"290 THE APOTHECARY, 140 N. 8TH STREET, LINCOLN, Nebraska, 68508",www.npghealth.org,Rodney G Triplett,rodney.triplett@phvne.com,(402) 657-5223,Beth Petersen,beth.petersen@phvne.com,(402) 476-7333,"68508(40.815514, -96.706408)"
A34016,"NCH ACO, LLC",FL,Initial,1,01/01/2018,01/01/2018,1,0,0,0,0,0,0,"350 7th Street North, Naples, Florida, 34102",http://www.nchmd.org/aco,Kevin Cooper,Kevin.Cooper@nchmd.org,(239) 624-4003,Mike Reily,michael.riley@nchmd.org,(239) 624-4007,"34102(26.143147, -81.797636)"
A18524,"The Iowa Clinic, P.C.",IA,Initial,1,01/01/2018,01/01/2018,1,0,0,0,0,0,0,"5950 University Suite #321, West Des Moines, Iowa, 50266",https://www.iowaclinic.com/about-us/mssp/,Ed Brown,ebrown@iowaclinic.com,(515) 875-9102,Amy Hilmes,ahilmes@iowaclinic.com,(515) 875-9155,"50266(41.576535, -93.792538)"
A45396,North Collaborative Care,MN,Currently Participating,2,01/01/2014,01/01/2017,0,0,0,1,0,0,1,"3300 Oakdale Avenue North, Robbinsdale, Minnesota, 55422",https://northaco.wordpress.com/shared-savings-data/,Craig Matticks,craig.matticks@northmemorial.com,(763) 581-4729,Jason D Rusinak,jason.rusinak@northmemorial.com,(763) 581-2414,"55422(45.012093, -93.339958)"
A67327,"CHSPSC ACO 2, LLC",IN,Initial,1,01/01/2018,01/01/2018,1,0,0,0,0,0,0,"4000 Meridian Blvd., Franklin, Tennessee, 37067",www.chs.net,Mark Barnhart,mark_barnhart@chs.net,(615) 925-4319,Gary  Albers,garyalbers@imperiumhtlh.com,(502) 386-4944,"37067(35.92436, -86.797297)"
A62089,Treasure Coast Integrated Healthcare,FL,Initial,1,01/01/2018,01/01/2018,1,0,0,0,0,0,0,"200 SE Hospital Ave, Stuart, FL 34995",https://www.tcihnetwork.com/,Candice Tettamanti,Candie.Tettamanti@TCIHnetwork.com ,(772) 781-2754,Candice Tettamanti,Candie.Tettamanti@TCIHnetwork.com ,(772) 781-2754,"34995(27.185989, -80.23871)"
A31344,Greater Baltimore Health Alliance,"MD, PA",Currently Participating,2,07/01/2012,01/01/2016,1,0,0,0,0,0,0,"6701 N. Charles Street , South Chapman Building, Suite 102, Baltimore , Maryland, 21204",www.gbha.org/about,Mary Ely,mely@gbmc.org,(443) 849-2435,Mary Ely,mely@gbmc.org,(443) 849-2435,"21204(39.404179, -76.62809)"
A83092,Saint Francis HealthCare Partners ACO Inc.,CT,Currently Participating,2,01/01/2013,01/01/2016,0,1,0,0,0,0,1,"95 Woodland Street, 4th Floor, Hartford, Connecticut, 06105",http://sfhcp.org/who-we-are/the-sfhcp-aco/,Jess Kupec,jkupec@stfranciscare.org,(860) 714-5625,Sujata Agarwal,sujata.agarwal@stfranciscare.org,(860) 174-5883,"06105(41.770954, -72.702558)"
A57266,West Tennessee Clinical Partners,TN,Renewal,2,01/01/2015,01/01/2018,1,0,0,0,0,0,0,"9510 Ormsby Station Road, Suite 300, Louisville, Kentucky, 40223",westtennesseeclinicalpartners.com,Gary Albers,garyalbers@imperiumhlth.com,(502) 386-4944,Gary Albers,garyalbers@imperiumhlth.com,(502) 386-4944,"40223(38.259024, -85.54817)"
A95812,"MyHealth First Network, LLC",SC,Renewal,2,01/01/2015,01/01/2018,0,1,0,0,0,0,0,"300 East McBee Ave. , Suite 402, Greenville, South Carolina, 29601",http://myhfn.org/medicare,Angelo Sinopoli,ASinopoli@ghs.org,(864) 797-7805,Kayce Sams,Ksams@myhfn.org,(864) 797-7866,"29601(34.848079, -82.402966)"
A70186,Aledade Mountain West ACO,"NV, UT",Currently Participating,1,01/01/2017,01/01/2017,1,0,0,0,0,0,0,"7315 Wisconsin Ave, Suite 1000E, Bethseda, Maryland, 20814",www.Aledade.com/UT,Scott Segell,ssegell@aledade.com,(404) 668-8477,Scott Segell,ssegell@aledade.com,(404) 668-8477,"20814(39.003061, -77.102949)"
A72677,Signature Partners,"VA, WV",Renewal,2,01/01/2015,01/01/2018,1,0,0,0,0,0,0,"3190 Fairview Park Drive, Suite 900, Falls Church, Virginia, 22042",http://www.signaturepartners.org/signature-partners-health-llc-mssp/,Matthew Poffenroth,Matthew.Poffenroth@inova.org,(703) 914-2926,Darlene Almanza,Darlene.Almanza@inova.org,(703) 914-2905,"22042(38.866025, -77.193002)"
A70064,"Partners In Care ACO, Inc.",NJ,Currently Participating,2,01/01/2014,01/01/2017,1,0,0,0,0,0,0,"2 Tower Center Boulevard, Tower 2, 12th Floor, East Brunswick, New Jersey, 08816",http://www.partnersincareaco.com/public-reporting/,David DiGirolamo,ddigirolamo@piccorp.com,(732) 246-0291 x106,David DiGirolamo,ddigirolamo@piccorp.com,(732) 246-0291 x106,"08816(40.430523, -74.40945)"
A36863,"CHSPSC ACO 1, LLC","AL, FL, LA, MS",Initial,1,01/01/2018,01/01/2018,1,0,0,0,0,0,0,"4000 Meridian Blvd., Franklin, Tennessee, 37067",www.chs.net,Mark Barnhart,mark_barnhart@chs.net,(615) 925-4319,Gary Albers,garyalbers@imperiumhlth.com,(502) 386-4944,"37067(35.92436, -86.797297)"
A22925,St Vincents Accountable Care Organization LLC,FL,Currently Participating,2,01/01/2014,01/01/2017,1,0,0,0,0,0,0,"1 Shircliff Way, Suite 1302 Attn: President ACO, Kyle Sanders, Jacksonville, Florida, 32204",http://www.jaxhealth.com/services/st-vincents-health-partners/,Kyle Sanders,kyle.sanders1@ascension.org,(904) 308-3704,Kelly Brockmeier,kelly.brockmeier@ascension.org,(904) 308-7962,"32204(30.323029, -81.68252)"
A87299,Aledade Primary Care ACO LLC,"MD, VA, WV",Renewal,2,01/01/2015,01/01/2018,0,0,0,1,0,0,0,"7315 Wisconsin Ave, Suite 436 W, Bethesda, Maryland, 20814",www.aledade.com/apc,Dan Bowles,dbowles@aledade.com,(202) 803-7857,Dan Bowles,dbowles@aledade.com,(202) 803-7857,"20814(39.003061, -77.102949)"
A33509,Deep South Regional ACO,"FL, GA, SC",Currently Participating,1,01/01/2016,01/01/2016,1,0,0,0,0,1,0,"9450 SW Gemini Dr, #88865, Beaverton, Oregon, 97008-7105",http://www.caravanhealth.com/public-reporting-national-rural-aco-20-llc ,Greg Paris,gparis@caravanhealth.com,(916) 542-4582,Kristine Miller,kmiller@caravanhealth.com,(916) 542-4582,"97008(45.460518, -122.806409)"
A41997,ACO Providers,TX,Currently Participating,2,01/01/2014,01/01/2017,1,0,0,0,0,0,0,"8901 E. F. Lowery Expressway, Suite A, Texas City, Texas, 77591",http://www.acoproviders.net/?page_id=4905,Walter Crowder,WCrowder@amedhomehealth.com,(409) 935-1234,Kenith S Carter,scarter@acoproviders.net,(409) 935-1234,"77591(29.398693, -94.995008)"
A78012,"Cayuga Area Preferred, Inc.",NY,Currently Participating,1,01/01/2016,01/01/2016,1,0,0,0,0,0,0,"101 Dates Drive, Ithaca, New York, 14850",https://capny.com/Public-Reporting,Robert Lawlis,rlawlis@cayugamed.org,(607) 252-3683,Carrie Stock,cstock@cayugamed.org,(607) 252-3680,"14850(42.443738, -76.497069)"
A93452,"DMH Health Network, LLC",IL,Initial,1,01/01/2018,01/01/2018,1,0,0,0,0,0,0,"2300 N. Edward St., Deactur, Illinois, 62526",www.dmhcares.com/aco/public-report/,Mark Burmester,mburmester@dmhhs.org,(217) 876-2146,Julie Moore,jmoore@dmhhs.org,(217) 876-2144,"62526(39.885331, -88.965913)"
A46655,"Scripps Accountable Care Organization, LLC",CA,Currently Participating,1,01/01/2017,01/01/2017,0,0,0,1,0,0,1,"10140 Campus Point Drive, San Diego, California, 92121",https://www.scripps.org/ACO,Barbara Price,price.barbara@scrippshealth.org,(858) 678-6017,Barbara Price,price.barbara@scrippshealth.org,(858) 678-6017,"92121(32.897198, -117.200631)"
A39529,"SSM ACO, LLC","IL, MO",Currently Participating,2,01/01/2014,01/01/2018,0,0,0,1,0,0,1,"1173 Corporate Lake Drive, St. Louis, Missouri, 63132",www.ssmhealth.com/aco_public_reporting/,Jayceen Ensrude,jayceen.ensrude@ssmhealth.com,(314) 989-2350,Kathleen Freeman,Kathleen.Meatte@ssmhealth.com,(314) 989-2833,"63132(38.67515, -90.375989)"
A42572,"Foothill Accountable Care Medical Group, Inc.",CA,Initial,1,01/01/2018,01/01/2018,1,0,0,0,0,0,0,"840 Towne Center Drive, Pomona, California, 91767",http://www.foothillaco.com/mission/public-reporting,Tejinder Singh,tsingh@foothillaco.com,(909) 633-8212,Jacqueline Vela,jvela@admresources.com,(909) 398-1550 x238,"91767(34.080611, -117.73835)"
A46075,Southern Kentucky Health Care Alliance,KY,Currently Participating,2,07/01/2012,01/01/2016,1,0,0,0,0,0,0,"121 College Street, Smiths Grove , Kentucky, 42171",skhcaaco.com,Pravin Avula,avulap@ggclinic.com,(270) 563-3000,Gary  Albers,garyalbers@imperiumhlth.com,(502) 386-4944,"42171(37.039415, -86.168546)"
A39975,Gulf Coast Health Partners,"AL, FL, MS",Currently Participating,2,01/01/2014,01/01/2017,1,0,0,0,0,0,0,"5151 N. Ninth Avenue, Pensacola, Florida, 32504",http://gulfcoasthealthpartners.com/publicreporting.htm. ,Rebecca McQueen,rebecca.mcqueen@ascension.org,(850) 416-7024,Mike Burke,mburke@ascension.org,(850) 416-1153,"32504(30.48651, -87.190069)"
A95421,"Banner Network Colorado, LLC",CO,Currently Participating,1,01/01/2017,01/01/2017,0,0,1,0,0,0,0,"7251 West 4th Street, Greeley, Colorado, 80634",www.bannernetworkcolorado.com,Paul Kellogg,paul.kellogg@bannerhealth.com,(970) 346-3700,Toni Hooten,toni.hooten@bannerhealth.com,(970) 346-3722,"80634(40.405755, -104.769112)"
A00755,Balance ACO,"NJ, NY",Currently Participating,2,07/01/2012,01/01/2016,1,0,0,0,0,0,0,"5030 Broadway, Suite 808, New York, New York, 10034",http://www.balanceaco.com/public_info.html,Oscar Fukilman,ofukilman@balanceaco.com,(516) 220-8866,Patricia Tobon,ptobon@balanceaco.com,(917) 364-3198,"10034(40.867758, -73.921144)"
A49168,"CMG ACO, LLC","CT, NY",Renewal,2,01/01/2015,01/01/2018,1,0,0,0,0,0,0,"265 Church Street, 14th Floor, New Haven, Connecticut, 06510",http://www.communitymedgroup.org/mssp/,Joseph Quaranta,jquaranta@communitymedgroup.org,(203) 687-4422 x111,Jennifer Cammarano,jcammarano@communitymedgroup.org,(203) 687-4422 x113,"06510(41.305899, -72.92653)"
