ACO_Num,ACO_Name,ACO_State,Agree_Type,Agreement_Period_Num,Initial_Start_Date,Initial_Track_1,Initial_Track_2,Initial_Track_3,Current_Start_Date,Current_Track_1,Current_Track_2,Current_Track_3,Adv_Pay,AIM,N_AB,Sav_rate,MinSavPerc,BnchmkMinExp,GenSaveLoss,DisAdj,EarnSaveLoss,Met_QPS,QualScore,Prior_Sav_Adj,RegTrndUpdt,PosRegAdj,UpdatedBnchmk,HistBnchmk,ABtotBnchmk,ABtotExp,Adv_Pay_Amt,Adv_Pay_Recoup,QualPerfShare,FinalShareRate,Per_Capita_Exp_ALL_ESRD_BY1,Per_Capita_Exp_ALL_DIS_BY1,Per_Capita_Exp_ALL_AGDU_BY1,Per_Capita_Exp_ALL_AGND_BY1,Per_Capita_Exp_ALL_ESRD_BY2,Per_Capita_Exp_ALL_DIS_BY2,Per_Capita_Exp_ALL_AGDU_BY2,Per_Capita_Exp_ALL_AGND_BY2,Per_Capita_Exp_ALL_ESRD_BY3,Per_Capita_Exp_ALL_DIS_BY3,Per_Capita_Exp_ALL_AGDU_BY3,Per_Capita_Exp_ALL_AGND_BY3,Per_Capita_Exp_ALL_ESRD_PY,Per_Capita_Exp_ALL_DIS_PY,Per_Capita_Exp_ALL_AGDU_PY,Per_Capita_Exp_ALL_AGND_PY,Per_Capita_Exp_TOTAL_PY,CMS_HCC_RiskScore_ESRD_BY1,CMS_HCC_RiskScore_DIS_BY1,CMS_HCC_RiskScore_AGDU_BY1,CMS_HCC_RiskScore_AGND_BY1,CMS_HCC_RiskScore_ESRD_BY2,CMS_HCC_RiskScore_DIS_BY2,CMS_HCC_RiskScore_AGDU_BY2,CMS_HCC_RiskScore_AGND_BY2,CMS_HCC_RiskScore_ESRD_BY3,CMS_HCC_RiskScore_DIS_BY3,CMS_HCC_RiskScore_AGDU_BY3,CMS_HCC_RiskScore_AGND_BY3,CMS_HCC_RiskScore_ESRD_PY,CMS_HCC_RiskScore_DIS_PY,CMS_HCC_RiskScore_AGDU_PY,CMS_HCC_RiskScore_AGND_PY,N_AB_Year_ESRD_BY3,N_AB_Year_DIS_BY3,N_AB_Year_AGED_Dual_BY3,N_AB_Year_AGED_NonDual_BY3,N_AB_Year_PY,N_AB_Year_ESRD_PY,N_AB_Year_DIS_PY,N_AB_Year_AGED_Dual_PY,N_AB_Year_AGED_NonDual_PY,N_Ben_Age_0_64,N_Ben_Age_65_74,N_Ben_Age_75_84,N_Ben_Age_85plus,N_Ben_Female,N_Ben_Male,N_Ben_Race_White,N_Ben_Race_Black,N_Ben_Race_Asian,N_Ben_Race_Hisp,N_Ben_Race_Native,N_Ben_Race_Other,CapAnn_INP_All,CapAnn_INP_S_trm,CapAnn_INP_L_trm,CapAnn_INP_Rehab,CapAnn_INP_Psych,CapAnn_HSP,CapAnn_SNF,CapAnn_INP_Other,CapAnn_OPD,CapAnn_PB,CapAnn_AmbPay,CapAnn_HHA,CapAnn_DME,ADM,ADM_S_Trm,ADM_L_Trm,ADM_Rehab,ADM_Psych,chf_adm,copd_adm,acute_adm,readm_Rate_1000,prov_Rate_1000,P_SNF_ADM,P_EDV_Vis,P_EDV_Vis_HOSP,P_CT_VIS,P_MRI_VIS,P_EM_Total,P_EM_PCP_Vis,P_EM_SP_Vis,P_Nurse_Vis,P_FQHC_RHC_Vis,N_CAH,N_FQHC,N_RHC,N_ETA,N_Fac_Other,N_PCP,N_Spec,N_NP,N_PA,N_CNS,ACO1,ACO2,ACO3,ACO4,ACO5,ACO6,ACO7,ACO34,ACO8,ACO35,ACO36,ACO37,ACO38,ACO44,ACO43,ACO11,ACO12,ACO13,ACO14,ACO15,ACO16,ACO17,ACO18,ACO19,ACO20,ACO42,ACO40,DM_Comp,ACO27,ACO41,ACO28,ACO30
A86729,"New York Medical Partners ACO, LLC",New York,Initial,1,01/01/2017 12:00:00 AM,1,0,0,01/01/2017 12:00:00 AM,1,0,0,0,0,8534,-0.020982004,0.031465465,-2008220,0,,0,1,1,,0,,11492,11795,95711530,97719750,,,0.5,0.5,102597,10488,17467,9949,75152,10789,20004,10838,86905,11089,19448,10620,87785,10785,17124,10882,11733,0.99,0.942,1.173,1.051,0.924,0.972,1.129,1.054,1.011,0.938,1.171,1.05,0.965,0.847,1.064,1.009,51,958,526,6638,8329,50,888,536,6855,1150,3866,2241,1277,4961,3573,7297,617,111,122,4,383,3314,3039,11,136,133,129,837,0,1937,5041,84,510,215,277,263,0,6,8,13,12,14,172,820,50,523,212,765,468,12161,3805,7865,490,1,0,0,0,0,5,80,164,44,45,0,83.91,94.16,93.02,85.56,61.53,75.83,70.56,16.59,15.12,18.61,51.06,85.35,61.92,61.11,1.53,92.05,10.27,65.76,68.46,44.41,70.69,53.24,43.11,50.55,54.81,80.24,0,27.51,18.96,30.11,70.57,75.79
A47151,"Sandhills Accountable Care Alliance, LLC",North Carolina,Initial,1,01/01/2016 12:00:00 AM,1,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,10345,0.072049252,0.029792959,7013957,7013957,,0,0,0.4022,,0,,9652,9045,97349474,90335517,,,0.5,0,67340,7640,12096,6977,69396,8795,10743,7525,68987,9034,13612,7783,64848,9114,11727,7732,8957,0.937,1.018,1.051,0.995,0.922,0.997,0.981,1.013,0.951,0.987,0.99,1.014,0.971,0.986,0.99,1.015,130,1829,471,7250,10086,136,1808,518,7624,2215,4670,2594,866,5981,4364,6559,3239,131,88,57,271,2773,2421,58,290,28,123,429,0,1621,3464,144,320,280,304,281,2,18,3,24,12,17,168,791,38,768,211,735,357,11879,4976,5217,1632,54,0,0,0,0,1,36,116,36,36,0,79.96,92.22,92.14,85,64.72,73.7,72.71,19.83,14.49,17.44,51.05,78.48,63.43,73.77,2.17,86.14,,,,,,,-,-,-,-,-,-,-,-,-,-
A71094,TXCIN,Texas,Initial,1,01/01/2017 12:00:00 AM,1,0,0,01/01/2017 12:00:00 AM,1,0,0,0,0,7284,-0.000633837,0.033431431,-45287,0,,0,1,1,,0,,10037,10011,71448911,71494198,,,0.5,0.5,106400,11470,22441,8620,104061,11060,21187,9135,103348,13582,18808,9293,103104,12880,18757,9372,10044,1.13,1.065,0.998,0.912,1.104,0.955,0.984,0.909,1.132,0.999,0.867,0.889,1.057,0.956,0.942,0.874,30,329,194,6592,7118,24,293,162,6639,541,3884,2085,774,4345,2939,6482,360,141,48,10,243,3243,2358,178,573,61,135,695,135,1295,3941,73,728,166,294,240,6,31,6,10,6,11,138,791,52,506,188,856,443,10331,4399,5230,692,10,0,0,0,0,0,40,1,7,6,0,84.28,93.29,91.19,84.79,67.69,75.97,74.9,32.47,14.6,18.14,52.48,77.67,62.07,71.43,1.5,80,95.31,51.08,84.12,71.14,79.03,58.71,34.11,61.75,66.89,74.37,0,31.34,15.58,35.62,65.1,77.5
A53506,California ACO,California,Initial,1,01/01/2016 12:00:00 AM,1,0,0,01/01/2016 12:00:00 AM,1,0,0,0,1,22229,-0.035459876,0.024777093,-7443717,0,,0,1,0.9206,,0,,9696,9547,209919427,217363144,2530000,0,0.5,0.4603,76954,7719,11510,8670,77537,7364,11863,8714,84846,8566,12666,8763,90212,9534,12619,9231,10040,0.95,0.848,0.854,0.979,0.989,0.842,0.847,0.959,1.009,0.828,0.832,0.952,1.038,0.836,0.828,0.911,137,2998,2014,16137,21649,116,3145,2116,16272,4012,10400,5348,2469,12616,9613,20112,366,464,411,258,618,3477,3191,49,176,102,197,762,0,2215,2963,82,411,203,258,242,1,7,8,14,9,15,157,836,51,703,189,643,265,10440,5199,3484,756,1001,0,8,3,0,0,113,45,33,30,1,76.17,90.27,90.14,77.63,56.86,72.44,71.56,27.04,15.3,18.92,58.73,77.93,61.38,80.18,1.84,92.52,95.22,64.2,73.95,72.55,71.94,93.01,60.48,60,66.73,82.35,6.25,32.72,13.61,37.43,69.78,81.36
A46655,"Scripps Accountable Care Organization, LLC",California,Initial,1,01/01/2017 12:00:00 AM,0,0,1,01/01/2017 12:00:00 AM,0,0,1,0,0,36491,0.009924904,0.02,3888350,0,,0,1,1,,0,,10893,10504,391777126,387888776,,,0.75,0.75,97904,10575,15162,9422,93819,10793,16099,9901,81055,11226,14139,9899,91256,11119,14431,10084,10785,1.019,1.044,1.067,1.026,1.024,1.078,1.033,1.02,0.975,1.001,0.988,1,0.931,1.02,1.009,1.003,186,1975,1239,30528,35966,201,2054,1564,32148,2212,18123,11022,5134,20560,15931,31176,748,1514,604,48,2401,3154,2959,95,90,57,320,854,0,1783,4144,112,609,174,237,226,2,4,5,10,4,13,145,804,63,496,151,773,375,10100,3317,5839,920,24,0,12,0,0,3,548,1090,165,192,0,82.43,93.83,93.49,79.73,53.51,74.81,74.08,20.69,14.37,17.97,46.34,67.03,52.41,77.55,1.6,97.07,50.75,24.26,65.07,71.45,30.4,38.25,10.22,34.16,68.32,79.47,0,33.86,12.52,36.16,78.39,74.46
A53129,"Huntington Care Network ACO, LLC",California,Renewal,2,01/01/2014 12:00:00 AM,1,0,0,01/01/2017 12:00:00 AM,1,0,0,0,0,10635,0.013169707,0.029618924,1619916,0,,0,1,0.8418,,1,1,11812,11887,123003219,121383303,,,0.5,0.4209,99056,13075,19649,9842,87416,11335,16202,9716,97934,11563,17885,9765,97785,12919,18024,10076,11656,1.008,1.106,1.057,1.034,1.01,1.122,1.046,0.978,1.044,1.096,1.021,0.974,1.033,0.986,1.045,0.963,107,531,1026,8653,10414,79,486,1021,8828,779,4927,3168,1761,6310,4325,8421,441,455,379,3,936,3716,3364,89,312,30,274,945,0,1576,4181,94,1012,205,284,267,2,12,3,11,7,16,152,803,64,465,203,695,386,11302,4321,6753,223,5,0,0,0,0,2,83,96,22,17,0,84.76,94.59,94.36,84.48,62.32,77.53,74.42,27.44,15.21,19.01,50.43,70.83,57.96,40,1.74,100,36.5,67.49,74.69,73.53,65.68,94.44,61.66,70.96,81.51,76.27,0,26.43,31.65,38.78,68.33,78.5
A28055,"Western Kentucky Clinical Partners, LLC",Kentucky,Initial,1,01/01/2016 12:00:00 AM,1,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,4783,-0.042220077,0.040188594,-2036945,0,,0,1,0.9627,,0,,10375,9995,48245886,50282831,,,0.5,0.4813,70776,9024,15768,8311,73981,8953,14096,8655,63421,9472,13899,8737,71621,10353,15328,9656,10813,0.952,0.992,1.028,0.983,1.011,1.013,1.007,1.017,0.961,1.013,0.976,1.022,0.974,0.998,0.96,1.03,49,904,445,3556,4650,40,781,417,3412,938,1886,1366,593,2661,2122,3993,717,15,9,,49,3501,3056,136,181,159,86,1163,0,2125,3281,240,603,248,389,361,4,11,12,16,25,32,181,803,101,841,213,879,285,11593,5545,4432,1180,436,0,0,1,0,0,18,18,31,6,2,81.33,92.53,91.78,87.96,58.28,76.21,70.93,21.91,15.34,19.01,65.22,95.87,76.72,60,2.99,100,90.71,74.28,71.98,69.2,78.11,96.88,67.42,67.92,72.84,78.23,8,47.06,23.53,55.08,74.19,92.09
A08783,"Prime Accountable care , LLC",Michigan,Initial,1,01/01/2016 12:00:00 AM,1,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,9724,0.089759738,0.030275275,13148688,13148688,,5551931,1,0.8617,,0,,15472,14187,146487593,133338905,,,0.5,0.4309,86891,11555,16337,11034,101225,12220,17581,12479,94820,11609,19550,12098,85463,11548,18127,12290,14083,1.07,1.121,1.044,1.216,1.069,1.11,1.057,1.229,1.134,1.092,1.096,1.212,1.111,1.174,1.128,1.263,154,3355,1209,5733,9468,151,3018,1397,4901,3374,3466,1932,952,5419,4305,6407,2774,104,74,21,344,4919,4242,233,280,203,190,1052,0,2567,3877,220,1357,330,529,486,6,16,21,28,28,30,219,805,94,1205,412,1048,294,11938,6281,4016,1276,366,1,5,1,0,0,94,61,108,45,0,77.44,89.55,89.29,83.94,58.18,71,69.19,32.23,15.7,19.4,70.63,107.4,77.38,77.01,2.27,95.38,97.76,72.13,69.04,56.12,91.22,89.18,68.44,50.42,57.41,90.07,2.86,19.87,50,24.17,62.42,83.51
A53342,"Eastern Kentucky Clinical Partners, LLC","Kentucky, West Virginia",Initial,1,01/01/2016 12:00:00 AM,1,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,7926,0.027014969,0.032146146,2109664,0,,0,1,0.9864,,0,,10106,9572,78092419,75982755,,,0.5,0.4932,76958,6766,11878,8473,91053,6822,12972,8053,90844,7436,13347,8781,76865,6942,15123,9095,9833,1.042,0.867,0.999,1.109,1.067,0.882,0.972,1.118,1.064,0.883,1.001,1.121,1.007,0.899,1.024,1.108,71,2716,1078,4005,7727,67,2386,1045,4230,2649,2940,1700,637,4303,3623,7793,80,2,2,2,47,3413,3051,59,246,72,122,631,0,2280,2627,260,465,376,359,335,2,13,9,23,25,22,193,809,51,1010,259,981,201,10997,4980,3459,1595,963,0,0,9,0,0,33,12,57,16,0,83.87,94.41,93.85,89.35,58.73,75.64,66.81,35.43,15.5,19.37,60.42,92.17,69.66,75.56,2.05,100,88.89,65.94,70.71,69.55,82.09,90.28,55.51,56.4,64.58,72.54,13.04,36.5,22.25,43,72.69,94.74
A37048,"St Joseph's/Candler Advocate Health Network, LLC","Georgia, South Carolina",Initial,1,01/01/2017 12:00:00 AM,1,0,0,01/01/2017 12:00:00 AM,1,0,0,0,0,12336,-0.017131441,0.02859812,-1926378,0,,0,1,1,,0,,9411,9013,112446945,114373323,,,0.5,0.5,64813,8793,13937,7438,65963,9182,15790,7827,63936,9553,14466,8208,67500,9731,15614,8514,9572,0.94,0.932,0.964,0.936,0.915,0.968,1.013,0.949,0.928,0.954,0.992,0.945,0.921,0.965,0.911,0.946,112,1248,462,10247,11949,137,1139,450,10222,1676,6115,3407,1138,6998,5338,9865,2114,73,32,5,247,2989,2470,167,370,30,298,449,0,1997,3379,145,376,249,309,278,5,23,4,13,10,14,167,745,38,693,188,786,370,10239,3399,5642,1159,40,0,0,1,0,4,95,302,78,94,0,77.48,93.33,92,82.4,58.79,76.47,72.71,26.45,15.23,18.89,55.87,86.99,67.78,51.85,1.73,100,77.13,73.08,62.96,57.25,62.81,92.98,55.94,52.72,62.21,77.31,12.82,32.52,19.58,38.81,64.65,83.33
A03682,Physicians ACO,Texas,Renewal,2,07/01/2012 12:00:00 AM,1,0,0,01/01/2016 12:00:00 AM,1,0,0,1,0,4873,0.046956973,0.039693347,3409256,3409256,,1580222,1,0.9459,445,0,,15329,15160,72603832,69194576,0,0,0.5,0.473,88342,12786,16234,10271,81966,13217,16736,10778,84002,13490,18780,11337,87150,12102,18313,11973,14609,1.002,1.122,0.923,1.026,0.976,1.095,0.955,1.043,1.03,1.14,0.993,1.052,1.029,1.063,1.033,1.06,125,1194,852,3174,4736,109,814,660,3153,1050,2220,1152,451,2780,2092,2864,1299,63,532,8,107,4813,3287,627,748,179,304,934,33,2131,4664,261,1681,326,436,356,23,37,18,23,14,23,174,761,67,912,301,1055,414,12235,6085,4857,1285,8,0,0,0,0,0,55,13,29,16,0,80.37,88.95,89.36,86.66,65.46,74.52,68.64,31.97,14.77,18.15,57.16,80.86,62.7,64.29,2.02,100,51.9,73.32,65.97,40.95,50.47,85.81,42.95,49.74,49.62,78.78,11.11,31.82,18.83,36.04,65.27,84.71
A29630,"Accountable Care Network of Independent Physicians, LLC",Florida,Initial,1,01/01/2017 12:00:00 AM,1,0,0,01/01/2017 12:00:00 AM,1,0,0,0,0,8737,-0.053189141,0.031262262,-5713755,0,,0,1,1,,0,,12691,11832,107423335,113137090,,,0.5,0.5,88333,11286,18105,10104,80420,12203,18464,10233,81788,11674,19929,9940,80570,13888,24158,10457,13366,1.09,1.115,1.134,1.083,1.025,1.081,1.078,1.095,1.019,1.113,1.135,1.079,0.989,1.11,1.118,1.089,95,1179,895,8014,8464,105,1043,997,6319,1334,3800,2491,1112,5038,3699,6090,2221,86,132,4,204,3909,3295,124,462,48,398,1581,0,1839,4764,177,791,273,440,404,3,24,9,25,15,30,203,816,125,908,331,953,351,12281,5720,5523,863,176,0,0,1,0,1,70,13,30,4,0,78.29,91.96,88.89,81.63,61.18,74.06,71.44,26.97,15.54,20.55,69.13,96.41,74.62,73.81,2.67,100,32.14,30.16,21.51,29.76,35.37,87.04,12.35,26,33.78,80.89,0,17.19,31.64,20.7,69.57,77.22
A32693,"Osler Health ACO, LLC",New Jersey,Initial,1,01/01/2017 12:00:00 AM,1,0,0,01/01/2017 12:00:00 AM,1,0,0,0,0,5029,0.003868216,0.038912913,194389,0,,0,1,1,,0,,10209,10248,50252986,50058596,,,0.5,0.5,121230,8460,14040,9716,95391,8973,14753,9922,90160,9797,12401,9378,102595,10197,14486,9468,10170,0.947,0.844,0.851,0.998,1.071,0.844,0.876,0.982,1.043,0.835,0.861,1,0.964,0.862,0.848,0.96,21,531,301,4387,4922,19,475,260,4167,629,2284,1406,710,3027,2002,4401,246,96,104,,182,2991,2534,72,244,171,143,749,0,1657,4181,86,390,165,244,221,2,11,11,12,6,12,136,795,51,513,180,752,273,11078,4877,5770,428,2,0,0,0,0,0,28,7,17,15,0,80.52,91.58,92.22,82.16,63.46,77.7,75.5,25.21,14.75,18.92,45.82,70.33,52.72,64.71,1.41,92.11,100,38.64,45.41,59.9,41.5,21.75,30.15,48.29,52.13,71.21,0,32.02,31.03,41.7,70.94,48.63
A54437,Integrated ACO LLC,Texas,Renewal,2,01/01/2013 12:00:00 AM,1,0,0,01/01/2016 12:00:00 AM,1,0,0,1,0,9644,0.082083818,0.030355355,8513593,8513593,,3840574,1,0.9206,294,0,,11032,10820,103718287,95204694,0,0,0.5,0.4603,72633,8961,14259,8903,79574,9230,14331,8843,74209,9545,14533,9339,75907,8906,14245,8865,10126,0.994,1.005,0.962,0.997,1.029,1.001,0.921,0.997,0.985,0.977,0.947,0.993,0.988,0.984,0.907,0.964,103,1243,1165,7954,9402,101,986,940,7374,1321,4460,2720,1143,5535,4109,8077,560,132,586,10,279,3300,2478,194,614,34,205,837,10,1542,3316,155,894,197,332,285,8,33,6,16,12,23,162,757,63,718,191,731,279,10049,4162,4261,667,958,0,0,5,0,0,56,6,20,7,0,83.51,93.94,90.91,85.04,60.43,76.38,71.56,31.09,14.86,19.87,52.12,76.14,59.26,78.13,2.33,97.37,87.6,56.76,57.19,55.32,75,89.33,29.34,51.08,58.09,75.66,3.85,21.84,36.05,39.34,66.31,81.89
A05273,"Accountable Care Coalition of Texas, Inc.",Texas,Renewal,2,04/01/2012 12:00:00 AM,1,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,3584,0.011025766,0.046786393,417796,0,,0,1,0.9206,277,0,,10860,10923,37892663,37474867,,,0.5,0.4603,75938,9652,11430,8587,88413,10132,10525,8555,81403,10444,12332,8911,70476,10124,12141,9678,10740,0.979,0.976,0.86,1.005,0.993,0.954,0.856,0.994,0.956,1.044,0.926,1.022,0.972,0.94,0.862,0.99,51,565,360,2737,3489,41,426,427,2595,566,1637,981,400,2027,1557,2445,521,181,293,2,142,3891,2994,445,442,77,116,445,0,1669,3413,163,1191,198,347,296,17,23,11,19,19,17,186,716,39,698,230,753,287,9054,3544,5118,383,9,0,0,0,0,0,27,33,5,4,0,76.75,93.13,91.98,83.1,58.64,75.28,72.07,33.4,15.22,18.9,55.2,82.8,60.94,81.25,1.83,94.59,96.32,60,65.44,56.01,71.02,87.46,53.59,53.06,59.77,77.96,0,47.42,22.7,55.28,72.06,72.17
A96182,"Lifespan Health Alliance, LLC","Rhode Island, Massachusetts",Initial,1,01/01/2017 12:00:00 AM,0,1,0,01/01/2017 12:00:00 AM,0,1,0,0,0,16655,-0.021392296,0.01,-3691906,-3691906,-9399,-1467363,1,1,,0,,10640,10411,172581089,176272995,,,0.6,0.6,81997,10211,14292,8947,69851,10817,13890,9111,83417,11089,15123,9556,75417,12044,16525,9901,10868,1.005,1.043,1.01,1.008,0.949,1.022,1.03,1.006,1.001,0.984,0.989,1.006,0.951,1.041,1,1.001,122,2267,930,13891,16220,122,1612,635,13851,2173,7902,4302,2278,9541,7114,14995,702,82,169,11,696,3254,2905,11,209,139,334,828,0,2504,3005,184,655,218,317,291,0,10,16,17,12,15,169,814,78,655,241,876,284,9791,3814,4784,1181,11,0,0,0,0,0,411,612,0,0,0,85.08,93.69,93.26,81.35,70.71,77.71,74.72,24.07,14.94,16.81,55.91,81.87,65.48,67.86,1.69,99.72,95.87,95.26,86.6,87.68,67.34,86.67,78.4,74.49,74.5,83.33,0,43.55,11.69,46.77,78.86,95.79
A60454,"Premier Care Community, LLC","Texas, Oklahoma",Initial,1,01/01/2017 12:00:00 AM,1,0,0,01/01/2017 12:00:00 AM,1,0,0,0,0,8156,0.07727463,0.031843844,7598889,7598889,,3723456,1,1,,0,,12362,12456,98336148,90737258,,,0.5,0.5,76040,12592,21369,10218,77049,11950,18577,10468,82162,12090,18643,10475,83523,12031,16048,9571,11406,0.972,1.124,1.071,1.031,0.993,1.052,1.02,1.025,1.014,1.081,0.996,1.011,1.021,1.001,0.992,0.989,123,1270,754,6579,7955,106,1045,652,6152,1390,3839,2189,738,4838,3318,6075,1317,182,325,50,207,3761,2717,270,618,89,171,579,128,1785,3801,121,1185,261,363,304,9,31,10,19,14,24,165,766,51,807,242,900,369,10693,5457,4494,703,39,0,0,0,0,0,60,8,24,9,0,80.2,91.82,90.46,85.69,59.64,70.61,72.52,24.49,14.82,19.45,60.44,80.78,64.62,60,2.48,97.67,48.94,79.23,58.55,62.55,63.38,82.03,51.54,57.38,57.55,85.67,9.3,32.92,22.77,38.61,72,66.33
A10764,"Total Accountable Care Organization, LLC",Massachusetts,Renewal,2,01/01/2013 12:00:00 AM,1,0,0,01/01/2016 12:00:00 AM,0,0,1,0,0,17723,0.026588673,0.02,5763572,5763572,,3898591,1,0.9203,444,0,,12529,12855,216767946,211004374,,,0.75,0.6902,93553,10435,15365,10936,91642,10894,16450,10883,91655,11388,16720,11314,101510,11760,17019,10956,12196,1.094,1.066,1.172,1.197,1.11,1.119,1.172,1.168,1.04,1.1,1.176,1.168,1.052,1.051,1.106,1.103,80,2643,1503,8319,17302,96,3231,1670,12304,3391,7319,4405,2608,9923,7800,16139,430,184,289,6,675,4314,3414,188,486,279,393,955,0,2470,3258,230,852,208,365,315,8,23,20,19,14,20,186,825,91,806,257,804,325,10854,3807,4679,2350,18,0,0,0,0,7,339,384,211,189,7,86.5,93.79,94.06,83.63,67.13,74.54,74.78,18.01,15.14,18.57,50.22,76.19,57.08,69.61,1.82,96.49,84.47,94.05,76.05,90.97,61.59,91.39,85.07,83.53,87.61,85.38,0,57.44,9.34,61.25,82.62,97.34
A47728,Orange Accountable Care Organization of South Florida LLC,Florida,Initial,1,01/01/2017 12:00:00 AM,0,0,1,01/01/2017 12:00:00 AM,0,0,1,0,0,5996,0.042850518,0.02,3596101,3596101,,2643135,1,1,,0,,14291,14156,83922005,80325904,,,0.75,0.75,83627,14702,20602,12255,86190,14914,18489,12195,94908,11069,20379,12088,90178,12693,18725,12056,13679,1.052,1.137,1.091,1.234,1.041,1.139,1.146,1.224,1.073,1.222,1.127,1.217,1.036,1.172,1.208,1.199,60,302,707,4373,5872,59,308,706,4798,332,2460,1972,1232,3696,2300,5012,247,32,546,3,156,3547,2934,157,471,59,607,910,0,2106,5205,122,1273,229,365,331,5,23,7,20,14,24,193,807,75,730,288,943,457,13981,5235,8017,707,22,0,0,0,0,0,55,9,6,4,0,76.77,94.04,92.75,87.56,65.19,73.7,73.52,23.18,15.7,19.23,47.47,72.28,57.07,54.55,1.92,100,87.44,80.87,59.71,56.29,88.22,92.64,73.9,44.37,62.13,75,42.86,35.69,15.82,39.06,73.06,58.44
A16388,MissouriHealth+,Missouri,Initial,1,01/01/2016 12:00:00 AM,1,0,0,01/01/2016 12:00:00 AM,1,0,0,0,1,13362,0.048597682,0.027982396,5928949,5928949,,2856284,1,0.9832,,0,,9371,8910,122000655,116071706,2227192,2227192,0.5,0.4916,72598,7664,11199,7369,68589,8000,10965,7187,70142,8588,11730,7323,70591,7985,11430,7643,8916,0.95,0.92,0.894,0.928,0.988,0.918,0.883,0.922,0.974,0.902,0.887,0.907,0.938,0.877,0.886,0.896,123,6625,1496,5086,13019,139,6100,1509,5270,6682,4190,1768,722,7725,5637,10409,2666,48,72,27,140,3035,2638,110,128,188,144,439,0,2842,1990,161,275,279,332,293,3,7,29,14,14,15,179,738,41,1102,218,768,249,8626,426,2960,663,4578,0,151,0,0,0,234,202,238,17,9,79.67,91.95,89.27,85.7,64.76,78.01,67.96,33.03,14.66,18.81,50.82,81.39,66.07,59.75,1.97,100,100,49.46,55.59,61.33,73.91,93.73,78.95,51.01,43.43,72.76,2.04,32.84,23.51,38.81,68.95,86.16
A74238,"Primary PartnerCare ACO Independent Practice Association, Inc.",New York,Renewal,2,01/01/2014 12:00:00 AM,1,0,0,01/01/2017 12:00:00 AM,1,0,0,0,0,19427,0.043743765,0.025228846,11423119,11423119,,4979555,1,0.8896,,1,0,13789,13579,261137075,249713956,,,0.5,0.4448,106709,12145,18063,11493,114980,12409,19690,12001,117672,12213,20617,11813,110668,12255,18146,11959,13186,1.082,0.955,1.084,1.103,1.044,0.953,1.051,1.074,1.115,0.936,1.111,1.072,1.065,0.935,1.106,1.05,145,2206,1627,15934,18938,136,2017,1493,15292,2571,8556,5493,2807,11137,8290,16415,1415,407,291,17,882,3931,3654,10,149,133,146,1672,0,1743,5297,94,594,204,315,300,0,6,9,14,9,16,178,853,86,574,243,883,421,13135,5971,6595,564,5,0,0,0,0,0,95,36,6,8,0,77.98,92.73,92.34,84.57,67.76,76.29,73.48,26.06,15.79,19.5,60.98,80.28,62.86,75,1.71,78.26,100,91.62,92.74,81.08,94.88,99.67,88.38,93.17,85.86,93.58,0,67.34,20.16,76.61,80.88,93.63
A71684,"Hudson Accountable Care, LLC","New York, Connecticut",Initial,1,01/01/2016 12:00:00 AM,1,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,11294,0.025873105,0.029223445,2963899,0,,0,1,0.9206,,0,,10363,9663,114555209,111591310,,,0.5,0.4603,77659,8944,10146,8290,82394,8560,10261,8297,82702,9066,10954,7826,84134,9602,10944,8395,10095,0.931,0.896,0.827,0.934,0.943,0.885,0.831,0.948,0.96,0.868,0.839,0.922,0.93,0.888,0.9,0.942,154,2033,1376,7134,11055,170,1948,1388,7548,2413,5355,2554,972,6509,4785,5641,4042,464,384,20,743,3282,2979,21,140,165,56,755,0,2055,3633,77,367,153,272,255,1,6,10,14,9,11,166,804,40,619,209,622,292,9445,3859,4965,587,33,0,0,0,0,0,334,397,153,74,0,74.26,90.22,90.12,79.06,57.32,69.2,71.85,19.09,15.45,17.52,56.55,78.85,61.05,75,1.48,99.37,99.04,31.27,48.1,58.12,60.89,83.27,53.28,32.56,66.04,74.6,8,45.91,19.46,54.47,60.75,71.08
